id,service_area,geometry,zipcode
11468,Zebra,"POLYGON ((4.969632583518745 52.37588544190609, 4.972580312603214 52.37588544190609, 4.972580312603214 52.37408364010429, 4.969632583518745 52.37408364010429, 4.969632583518745 52.37588544190609))",1023
11469,Zebra,"POLYGON ((4.969632583518745 52.377687243707896, 4.972580312603214 52.377687243707896, 4.972580312603214 52.37588544190609, 4.969632583518745 52.37588544190609, 4.969632583518745 52.377687243707896))",1023
11470,Zebra,"POLYGON ((4.969632583518745 52.3794890455097, 4.972580312603214 52.3794890455097, 4.972580312603214 52.377687243707896, 4.969632583518745 52.377687243707896, 4.969632583518745 52.3794890455097))",1023
11471,Zebra,"POLYGON ((4.969632583518745 52.381290847311504, 4.972580312603214 52.381290847311504, 4.972580312603214 52.3794890455097, 4.969632583518745 52.3794890455097, 4.969632583518745 52.381290847311504))",1023
11472,Zebra,"POLYGON ((4.969632583518745 52.38309264911331, 4.972580312603214 52.38309264911331, 4.972580312603214 52.381290847311504, 4.969632583518745 52.381290847311504, 4.969632583518745 52.38309264911331))",1023
11473,Zebra,"POLYGON ((4.969632583518745 52.38489445091511, 4.972580312603214 52.38489445091511, 4.972580312603214 52.38309264911331, 4.969632583518745 52.38309264911331, 4.969632583518745 52.38489445091511))",1023
11474,Zebra,"POLYGON ((4.969632583518745 52.386696252716916, 4.972580312603214 52.386696252716916, 4.972580312603214 52.38489445091511, 4.969632583518745 52.38489445091511, 4.969632583518745 52.386696252716916))",1026
11475,Zebra,"POLYGON ((4.969632583518745 52.38849805451872, 4.972580312603214 52.38849805451872, 4.972580312603214 52.386696252716916, 4.969632583518745 52.386696252716916, 4.969632583518745 52.38849805451872))",1026
11476,Zebra,"POLYGON ((4.969632583518745 52.390299856320524, 4.972580312603214 52.390299856320524, 4.972580312603214 52.38849805451872, 4.969632583518745 52.38849805451872, 4.969632583518745 52.390299856320524))",1027
11477,Zebra,"POLYGON ((4.969632583518745 52.39210165812233, 4.972580312603214 52.39210165812233, 4.972580312603214 52.390299856320524, 4.969632583518745 52.390299856320524, 4.969632583518745 52.39210165812233))",1027
11478,Zebra,"POLYGON ((4.969632583518745 52.39390345992413, 4.972580312603214 52.39390345992413, 4.972580312603214 52.39210165812233, 4.969632583518745 52.39210165812233, 4.969632583518745 52.39390345992413))",1027
11479,Zebra,"POLYGON ((4.969632583518745 52.39570526172594, 4.972580312603214 52.39570526172594, 4.972580312603214 52.39390345992413, 4.969632583518745 52.39390345992413, 4.969632583518745 52.39570526172594))",1027
11480,Zebra,"POLYGON ((4.969632583518745 52.39750706352774, 4.972580312603214 52.39750706352774, 4.972580312603214 52.39570526172594, 4.969632583518745 52.39570526172594, 4.969632583518745 52.39750706352774))",1027
11481,Zebra,"POLYGON ((4.969632583518745 52.399308865329544, 4.972580312603214 52.399308865329544, 4.972580312603214 52.39750706352774, 4.969632583518745 52.39750706352774, 4.969632583518745 52.399308865329544))",1027
11482,Zebra,"POLYGON ((4.969632583518745 52.40111066713135, 4.972580312603214 52.40111066713135, 4.972580312603214 52.399308865329544, 4.969632583518745 52.399308865329544, 4.969632583518745 52.40111066713135))",1027
11483,Zebra,"POLYGON ((4.969632583518745 52.40291246893315, 4.972580312603214 52.40291246893315, 4.972580312603214 52.40111066713135, 4.969632583518745 52.40111066713135, 4.969632583518745 52.40291246893315))",1027
11484,Zebra,"POLYGON ((4.969632583518745 52.40471427073496, 4.972580312603214 52.40471427073496, 4.972580312603214 52.40291246893315, 4.969632583518745 52.40291246893315, 4.969632583518745 52.40471427073496))",1027
11485,Zebra,"POLYGON ((4.969632583518745 52.40651607253676, 4.972580312603214 52.40651607253676, 4.972580312603214 52.40471427073496, 4.969632583518745 52.40471427073496, 4.969632583518745 52.40651607253676))",1027
11486,Zebra,"POLYGON ((4.969632583518745 52.408317874338564, 4.972580312603214 52.408317874338564, 4.972580312603214 52.40651607253676, 4.969632583518745 52.40651607253676, 4.969632583518745 52.408317874338564))",1027
11487,Zebra,"POLYGON ((4.969632583518745 52.41011967614037, 4.972580312603214 52.41011967614037, 4.972580312603214 52.408317874338564, 4.969632583518745 52.408317874338564, 4.969632583518745 52.41011967614037))",1027
11488,Zebra,"POLYGON ((4.969632583518745 52.41192147794217, 4.972580312603214 52.41192147794217, 4.972580312603214 52.41011967614037, 4.969632583518745 52.41011967614037, 4.969632583518745 52.41192147794217))",1027
11489,Zebra,"POLYGON ((4.969632583518745 52.41372327974398, 4.972580312603214 52.41372327974398, 4.972580312603214 52.41192147794217, 4.969632583518745 52.41192147794217, 4.969632583518745 52.41372327974398))",1027
11490,Zebra,"POLYGON ((4.969632583518745 52.41552508154578, 4.972580312603214 52.41552508154578, 4.972580312603214 52.41372327974398, 4.969632583518745 52.41372327974398, 4.969632583518745 52.41552508154578))",1027
11491,Zebra,"POLYGON ((4.969632583518745 52.417326883347584, 4.972580312603214 52.417326883347584, 4.972580312603214 52.41552508154578, 4.969632583518745 52.41552508154578, 4.969632583518745 52.417326883347584))",1027
11544,Anton,"POLYGON ((4.972580312603214 52.287597153617696, 4.975528041687683 52.287597153617696, 4.975528041687683 52.28579535181589, 4.972580312603214 52.28579535181589, 4.972580312603214 52.287597153617696))",1107
11545,Anton,"POLYGON ((4.972580312603214 52.2893989554195, 4.975528041687683 52.2893989554195, 4.975528041687683 52.287597153617696, 4.972580312603214 52.287597153617696, 4.972580312603214 52.2893989554195))",1107
11546,Anton,"POLYGON ((4.972580312603214 52.291200757221304, 4.975528041687683 52.291200757221304, 4.975528041687683 52.2893989554195, 4.972580312603214 52.2893989554195, 4.972580312603214 52.291200757221304))",1107
11547,Anton,"POLYGON ((4.972580312603214 52.29300255902311, 4.975528041687683 52.29300255902311, 4.975528041687683 52.291200757221304, 4.972580312603214 52.291200757221304, 4.972580312603214 52.29300255902311))",1107
11548,Anton,"POLYGON ((4.972580312603214 52.29480436082491, 4.975528041687683 52.29480436082491, 4.975528041687683 52.29300255902311, 4.972580312603214 52.29300255902311, 4.972580312603214 52.29480436082491))",1107
11549,Anton,"POLYGON ((4.972580312603214 52.296606162626716, 4.975528041687683 52.296606162626716, 4.975528041687683 52.29480436082491, 4.972580312603214 52.29480436082491, 4.972580312603214 52.296606162626716))",1107
11550,Anton,"POLYGON ((4.972580312603214 52.29840796442852, 4.975528041687683 52.29840796442852, 4.975528041687683 52.296606162626716, 4.972580312603214 52.296606162626716, 4.972580312603214 52.29840796442852))",1106
11551,Anton,"POLYGON ((4.972580312603214 52.300209766230324, 4.975528041687683 52.300209766230324, 4.975528041687683 52.29840796442852, 4.972580312603214 52.29840796442852, 4.972580312603214 52.300209766230324))",1106
11552,Anton,"POLYGON ((4.972580312603214 52.30201156803213, 4.975528041687683 52.30201156803213, 4.975528041687683 52.300209766230324, 4.972580312603214 52.300209766230324, 4.972580312603214 52.30201156803213))",1106
11553,Anton,"POLYGON ((4.972580312603214 52.30381336983393, 4.975528041687683 52.30381336983393, 4.975528041687683 52.30201156803213, 4.972580312603214 52.30201156803213, 4.972580312603214 52.30381336983393))",1106
11554,Anton,"POLYGON ((4.972580312603214 52.305615171635736, 4.975528041687683 52.305615171635736, 4.975528041687683 52.30381336983393, 4.972580312603214 52.30381336983393, 4.972580312603214 52.305615171635736))",1106
11555,Anton,"POLYGON ((4.972580312603214 52.30741697343754, 4.975528041687683 52.30741697343754, 4.975528041687683 52.305615171635736, 4.972580312603214 52.305615171635736, 4.972580312603214 52.30741697343754))",1106
11556,Anton,"POLYGON ((4.972580312603214 52.309218775239344, 4.975528041687683 52.309218775239344, 4.975528041687683 52.30741697343754, 4.972580312603214 52.30741697343754, 4.972580312603214 52.309218775239344))",1108
11557,Anton,"POLYGON ((4.972580312603214 52.31102057704115, 4.975528041687683 52.31102057704115, 4.975528041687683 52.309218775239344, 4.972580312603214 52.309218775239344, 4.972580312603214 52.31102057704115))",1104
11558,Anton,"POLYGON ((4.972580312603214 52.31282237884295, 4.975528041687683 52.31282237884295, 4.975528041687683 52.31102057704115, 4.972580312603214 52.31102057704115, 4.972580312603214 52.31282237884295))",1104
11559,Anton,"POLYGON ((4.972580312603214 52.314624180644756, 4.975528041687683 52.314624180644756, 4.975528041687683 52.31282237884295, 4.972580312603214 52.31282237884295, 4.972580312603214 52.314624180644756))",1104
11560,Anton,"POLYGON ((4.972580312603214 52.31642598244656, 4.975528041687683 52.31642598244656, 4.975528041687683 52.314624180644756, 4.972580312603214 52.314624180644756, 4.972580312603214 52.31642598244656))",1104
11561,Anton,"POLYGON ((4.972580312603214 52.318227784248364, 4.975528041687683 52.318227784248364, 4.975528041687683 52.31642598244656, 4.972580312603214 52.31642598244656, 4.972580312603214 52.318227784248364))",1104
11562,Anton,"POLYGON ((4.972580312603214 52.32002958605017, 4.975528041687683 52.32002958605017, 4.975528041687683 52.318227784248364, 4.972580312603214 52.318227784248364, 4.972580312603214 52.32002958605017))",1104
11563,Anton,"POLYGON ((4.972580312603214 52.32183138785197, 4.975528041687683 52.32183138785197, 4.975528041687683 52.32002958605017, 4.972580312603214 52.32002958605017, 4.972580312603214 52.32183138785197))",1103
11564,Anton,"POLYGON ((4.972580312603214 52.323633189653776, 4.975528041687683 52.323633189653776, 4.975528041687683 52.32183138785197, 4.972580312603214 52.32183138785197, 4.972580312603214 52.323633189653776))",1103
11565,Anton,"POLYGON ((4.972580312603214 52.32543499145558, 4.975528041687683 52.32543499145558, 4.975528041687683 52.323633189653776, 4.972580312603214 52.323633189653776, 4.972580312603214 52.32543499145558))",1103
11566,Diemen,"POLYGON ((4.972580312603214 52.327236793257384, 4.975528041687683 52.327236793257384, 4.975528041687683 52.32543499145558, 4.972580312603214 52.32543499145558, 4.972580312603214 52.327236793257384))",1103
11567,Diemen,"POLYGON ((4.972580312603214 52.32903859505919, 4.975528041687683 52.32903859505919, 4.975528041687683 52.327236793257384, 4.972580312603214 52.327236793257384, 4.972580312603214 52.32903859505919))",1103
11568,Diemen,"POLYGON ((4.972580312603214 52.33084039686099, 4.975528041687683 52.33084039686099, 4.975528041687683 52.32903859505919, 4.972580312603214 52.32903859505919, 4.972580312603214 52.33084039686099))",1112
11569,Diemen,"POLYGON ((4.972580312603214 52.332642198662796, 4.975528041687683 52.332642198662796, 4.975528041687683 52.33084039686099, 4.972580312603214 52.33084039686099, 4.972580312603214 52.332642198662796))",1112
11570,Diemen,"POLYGON ((4.972580312603214 52.3344440004646, 4.975528041687683 52.3344440004646, 4.975528041687683 52.332642198662796, 4.972580312603214 52.332642198662796, 4.972580312603214 52.3344440004646))",1112
11571,Diemen,"POLYGON ((4.972580312603214 52.336245802266404, 4.975528041687683 52.336245802266404, 4.975528041687683 52.3344440004646, 4.972580312603214 52.3344440004646, 4.972580312603214 52.336245802266404))",1112
11572,Diemen,"POLYGON ((4.972580312603214 52.33804760406821, 4.975528041687683 52.33804760406821, 4.975528041687683 52.336245802266404, 4.972580312603214 52.336245802266404, 4.972580312603214 52.33804760406821))",1111
11573,Diemen,"POLYGON ((4.972580312603214 52.33984940587001, 4.975528041687683 52.33984940587001, 4.975528041687683 52.33804760406821, 4.972580312603214 52.33804760406821, 4.972580312603214 52.33984940587001))",1111
11574,Diemen,"POLYGON ((4.972580312603214 52.341651207671816, 4.975528041687683 52.341651207671816, 4.975528041687683 52.33984940587001, 4.972580312603214 52.33984940587001, 4.972580312603214 52.341651207671816))",1111
11575,Diemen,"POLYGON ((4.972580312603214 52.34345300947362, 4.975528041687683 52.34345300947362, 4.975528041687683 52.341651207671816, 4.972580312603214 52.341651207671816, 4.972580312603214 52.34345300947362))",1111
11576,Diemen,"POLYGON ((4.972580312603214 52.345254811275424, 4.975528041687683 52.345254811275424, 4.975528041687683 52.34345300947362, 4.972580312603214 52.34345300947362, 4.972580312603214 52.345254811275424))",1111
11577,Diemen,"POLYGON ((4.972580312603214 52.34705661307723, 4.975528041687683 52.34705661307723, 4.975528041687683 52.345254811275424, 4.972580312603214 52.345254811275424, 4.972580312603214 52.34705661307723))",1111
11578,Diemen,"POLYGON ((4.972580312603214 52.34885841487903, 4.975528041687683 52.34885841487903, 4.975528041687683 52.34705661307723, 4.972580312603214 52.34705661307723, 4.972580312603214 52.34885841487903))",1111
11579,Diemen,"POLYGON ((4.972580312603214 52.350660216680836, 4.975528041687683 52.350660216680836, 4.975528041687683 52.34885841487903, 4.972580312603214 52.34885841487903, 4.972580312603214 52.350660216680836))",1111
11580,Diemen,"POLYGON ((4.972580312603214 52.35246201848264, 4.975528041687683 52.35246201848264, 4.975528041687683 52.350660216680836, 4.972580312603214 52.350660216680836, 4.972580312603214 52.35246201848264))",1111
11581,Diemen,"POLYGON ((4.972580312603214 52.354263820284444, 4.975528041687683 52.354263820284444, 4.975528041687683 52.35246201848264, 4.972580312603214 52.35246201848264, 4.972580312603214 52.354263820284444))",1111
11582,Zebra,"POLYGON ((4.972580312603214 52.35606562208625, 4.975528041687683 52.35606562208625, 4.975528041687683 52.354263820284444, 4.972580312603214 52.354263820284444, 4.972580312603214 52.35606562208625))",1111
11583,Victor,"POLYGON ((4.972580312603214 52.35786742388805, 4.975528041687683 52.35786742388805, 4.975528041687683 52.35606562208625, 4.972580312603214 52.35606562208625, 4.972580312603214 52.35786742388805))",1095
11584,Victor,"POLYGON ((4.972580312603214 52.359669225689856, 4.975528041687683 52.359669225689856, 4.975528041687683 52.35786742388805, 4.972580312603214 52.35786742388805, 4.972580312603214 52.359669225689856))",
11585,Zebra,"POLYGON ((4.972580312603214 52.36147102749166, 4.975528041687683 52.36147102749166, 4.975528041687683 52.359669225689856, 4.972580312603214 52.359669225689856, 4.972580312603214 52.36147102749166))",1095
11586,Zebra,"POLYGON ((4.972580312603214 52.363272829293464, 4.975528041687683 52.363272829293464, 4.975528041687683 52.36147102749166, 4.972580312603214 52.36147102749166, 4.972580312603214 52.363272829293464))",1086
11587,Zebra,"POLYGON ((4.972580312603214 52.36507463109527, 4.975528041687683 52.36507463109527, 4.975528041687683 52.363272829293464, 4.972580312603214 52.363272829293464, 4.972580312603214 52.36507463109527))",1086
11588,Zebra,"POLYGON ((4.972580312603214 52.36687643289707, 4.975528041687683 52.36687643289707, 4.975528041687683 52.36507463109527, 4.972580312603214 52.36507463109527, 4.972580312603214 52.36687643289707))",1086
11589,Zebra,"POLYGON ((4.972580312603214 52.368678234698876, 4.975528041687683 52.368678234698876, 4.975528041687683 52.36687643289707, 4.972580312603214 52.36687643289707, 4.972580312603214 52.368678234698876))",1095
11590,Zebra,"POLYGON ((4.972580312603214 52.37048003650068, 4.975528041687683 52.37048003650068, 4.975528041687683 52.368678234698876, 4.972580312603214 52.368678234698876, 4.972580312603214 52.37048003650068))",1095
11591,Zebra,"POLYGON ((4.972580312603214 52.372281838302484, 4.975528041687683 52.372281838302484, 4.975528041687683 52.37048003650068, 4.972580312603214 52.37048003650068, 4.972580312603214 52.372281838302484))",1095
11592,Zebra,"POLYGON ((4.972580312603214 52.37408364010429, 4.975528041687683 52.37408364010429, 4.975528041687683 52.372281838302484, 4.972580312603214 52.372281838302484, 4.972580312603214 52.37408364010429))",
